shift_number,trip_number,passenger_count,tolls_amt,tip_amt,surcharge,total_amt,trip_distance,long_end,lat_end,long_start,lat_start,vendor_name,payment_method_rec,zipcode_start,zipcode_end,dropoff_minute,dropoff_hour,dropoff_day,pickup_minute,pickup_hour,pickup_day,pickup_year,trip_duration,medallion
1613803,103261,4,0,0,1,6,0.5,-73.9905,40.7518,-73.9866,40.7568,DDS,Cash,10119,10018,4,17,22,58,16,22,2010,6,C3738T
3375736,7225,1,0,0,0,14.7,3.2,-73.9458,40.7782,-73.9845,40.7608,CMT,Cash,10028,10020,42,18,22,20,18,22,2008,22,C5451T
431630,741022,1,0,0,0,10.5,3.4,-73.9479,40.7791,-73.9874,40.7603,DDS,Cash,10028,10018,51,18,13,38,18,13,2008,13,C7371T
3808696,9421,1,0,0,0,4.7,0.5,-73.9875,40.7502,-73.9858,40.7575,CMT,Cash,10001,10020,44,18,27,42,18,27,2008,2,C4549T
273569849,1790,1,0,0,1,18.7,3.47,-73.9791,40.7872,-73.9854,40.7636,VTS,Cash,10023,10018,13,18,15,41,17,15,2008,32,C0708T
4560703,5323,2,0,0,0,5.5,0.5,-73.982,40.7748,-73.9825,40.767,CMT,Cash,10023,10019,33,18,29,28,18,29,2008,5,C7874T
274872367,13673,1,0,3,1,12.1,2.09,-74.008,40.7483,-73.9847,40.7619,VTS,Credit,10014,10020,23,18,16,13,18,16,2009,10,C2123T
5583255,556,1,0,0,0,9.1,2.2,-73.9561,40.7681,-73.9844,40.7633,CMT,Cash,10021,10020,35,18,23,25,18,23,2009,10,C3839T
5930707,849,1,0,0,0,9.7,1.6,-74.0012,40.7469,-73.9841,40.7616,CMT,Cash,10199,10020,34,18,20,17,18,20,2009,17,C8787T
275384310,15636,2,0,0,1,10.7,2.5,-73.9542,40.7788,-73.9831,40.7655,VTS,Cash,10028,10103,24,18,20,10,18,20,2009,14,C9798T
6312964,6888,1,0,0,0,6.1,1.4,-74.0027,40.7606,-73.9855,40.7681,CMT,Cash,10199,10019,21,18,18,15,18,18,2009,6,C2924T
6844085,5302,4,0,0,0,6.9,0.9,-73.9796,40.7651,-73.9863,40.7591,CMT,Cash,10103,10018,58,18,22,48,18,22,2009,10,C1313T
276398305,14295,1,0,2,1,13.1,1.84,-73.9759,40.7447,-73.9826,40.7629,VTS,Credit,10017,10103,35,18,29,18,18,29,2009,17,C5657T
277593528,3185,1,0,1,1,9.3,1.1,-73.9938,40.762,-73.9806,40.7653,VTS,Credit,10018,10103,8,18,21,57,17,21,2009,11,C8486T
278102137,5239,1,0,5,0,54.57,0.01,-73.9887,40.7584,-73.9883,40.7587,VTS,Credit,10018,10018,0,18,26,59,17,26,2009,1,C8582T
278103210,178,1,0,1,1,10.1,1.6,-73.9652,40.769,-73.9843,40.7586,VTS,Credit,10065,10020,34,18,26,20,18,26,2009,14,C8185T
9448320,1088,1,0,0,1,8.8,1.6,-73.9975,40.7474,-73.9856,40.7683,CMT,Cash,10199,10019,46,18,23,38,18,23,2009,8,C6562T
278907627,3662,5,0,0,1,14,2.68,-73.9769,40.79,-73.9821,40.7601,VTS,Cash,10162,10020,19,18,21,57,17,21,2009,22,C2127T
11664899,7091,1,0,0,1,9.2,1.7,-73.9809,40.7444,-73.9809,40.761,CMT,Cash,10017,10020,54,18,29,43,18,29,2010,11,C7973T
280188045,5420,2,0,1,1,9.4,1.87,-73.9944,40.7427,-73.9804,40.7654,VTS,Credit,10011,10103,4,18,22,56,17,22,2010,8,C2727T
280287734,5242,1,0,0,1,8.4,1.25,-73.9947,40.7505,-73.9874,40.7605,VTS,Cash,10119,10018,41,18,29,30,18,29,2010,11,C1815T
12091590,2797,1,4.5,12.51,0,62.58,17.1,-73.7902,40.6435,-73.9851,40.7625,CMT,Credit,11422,10018,23,18,19,49,17,19,2010,34,C9493T
281593236,11328,1,0,0,1,9.6,1.27,-73.9779,40.7536,-73.9832,40.7657,VTS,Cash,10110,10103,43,18,28,29,18,28,2010,14,C2924T
281496617,9791,1,0,0,1,10,2.34,-73.9784,40.7917,-73.9819,40.7673,VTS,Cash,10162,10019,30,18,21,20,18,21,2010,10,C7474T
282484204,8400,2,0,0,1,10.8,1.49,-73.9861,40.7503,-73.983,40.7648,VTS,Cash,10001,10103,42,18,30,27,18,30,2010,15,C6763T
282489146,13538,1,0,0,1,11.2,2.96,-73.954,40.7803,-73.9875,40.7613,VTS,Cash,10028,10018,28,18,30,16,18,30,2010,12,C4448T
283293229,14132,1,0,0,1,6.8,0.84,-73.9666,40.7745,-73.9769,40.7656,VTS,Cash,10021,10153,33,18,25,26,18,25,2010,7,C3137T
283598513,2793,1,0,0,1,9.6,1.86,-73.9782,40.783,-73.9833,40.7608,VTS,Cash,10023,10020,26,18,15,16,18,15,2010,10,C6366T
4403637,33,1,0,0,0,15.5,3.6,-74.0024,40.7247,-73.9833,40.7664,CMT,Cash,10012,10019,3,19,15,39,18,15,2008,24,C0505T
4486407,4060,1,0,0,0,3.4,0.1,-73.9773,40.7646,-73.9796,40.7644,CMT,Cash,10153,10103,50,19,22,49,19,22,2008,1,C2129T
636433,113483,1,4.1,0,1,28.45,9.5,-73.8732,40.7744,-73.9842,40.7585,DDS,Cash,11371,10020,48,19,23,26,19,23,2009,22,C7273T
274972564,7423,2,0,0,1,10.3,2.02,-74.0017,40.7461,-73.9801,40.7622,VTS,Cash,10011,10103,33,19,23,19,19,23,2009,14,C9493T
274974616,16000,2,0,0,1,5.9,1.01,-73.9878,40.7503,-73.9817,40.7608,VTS,Cash,10001,10020,50,19,23,45,19,23,2009,5,C7471T
6018354,4848,1,0,0,0,6.9,1.7,-73.9862,40.7775,-73.9829,40.7599,CMT,Cash,10069,10020,55,19,27,47,19,27,2009,8,C7276T
275376795,5326,2,0,1.1,1,11,2.47,-73.9829,40.7352,-73.9917,40.7597,VTS,Credit,10009,10018,19,19,20,10,19,20,2009,9,C9698T
733092,132170,1,0,0,1,10.7,2.5,-73.9872,40.7293,-73.9843,40.7611,DDS,Cash,10003,10020,55,19,27,41,19,27,2009,14,C6965T
7313256,5174,1,0,1.26,0,6.56,1.1,-73.9786,40.7783,-73.9814,40.7665,CMT,Credit,10023,10103,24,19,20,18,19,20,2009,6,C1712T
277097904,11496,1,0,4.62,1,27.72,2.77,-73.986,40.7353,-73.9848,40.756,VTS,Credit,10003,10110,0,19,17,14,18,17,2009,46,C4246T
8006497,1151,2,0,1.36,0,9.46,2.3,-74.0056,40.7381,-73.9821,40.7616,CMT,Credit,10014,10020,44,19,31,35,19,31,2009,9,C3335T
7898037,6574,2,0,0,0,6.1,1.6,-73.9714,40.7825,-73.987,40.7619,CMT,Cash,10023,10018,2,19,24,57,18,24,2009,5,C9798T
8240254,1188,1,0,2.1,0,11,2.3,-73.9757,40.7955,-73.9834,40.7654,CMT,Credit,10025,10103,5,19,14,54,18,14,2009,11,C8888T
278000091,31041,1,0,0,1,6.3,1.34,-73.9805,40.7451,-73.9817,40.76,VTS,Cash,10017,10020,29,19,19,24,19,19,2009,5,C7575T
278409782,1394,2,0,0,1,6,0.67,-73.9772,40.7566,-73.9823,40.762,VTS,Cash,10167,10020,57,19,16,51,19,16,2009,6,C4449T
278410426,1892,1,0,0,1,16.4,4.16,-74.0068,40.7196,-73.9825,40.7673,VTS,Cash,10013,10019,58,19,16,34,19,16,2009,24,C8786T
9546132,1238,1,0,0,1,12.4,3.4,-73.9859,40.7268,-73.9806,40.7646,CMT,Cash,10003,10103,49,19,30,37,19,30,2009,12,C7778T
0,1159,1,0,0,1,6,0.71,-73.988,40.7631,-73.9853,40.7614,VTS,Cash,10018,10018,43,19,23,38,19,23,2009,5,C3134T
11660805,7209,1,0,0.45,1,6.05,0.6,-73.9934,40.7521,-73.9925,40.7586,CMT,Credit,10119,10018,18,19,29,16,19,29,2010,2,C4743T
280185976,3946,1,0,0,1,7.2,1.1,-73.9779,40.7555,-73.9814,40.7642,VTS,Cash,10167,10103,16,19,22,8,19,22,2010,8,C9392T
280188860,7340,1,0,2,1,11.2,2,-74.0089,40.7383,-73.9868,40.7567,VTS,Credit,10014,10018,35,19,22,24,19,22,2010,11,C8983T
280183726,4766,1,0,0,1,9.6,1.54,-73.9618,40.7558,-73.9859,40.7625,VTS,Cash,10022,10018,45,19,22,30,19,22,2010,15,C3338T
13489669,2097,1,0,0.96,1,7.36,1.1,-73.9963,40.7431,-73.9856,40.7581,CMT,Credit,10011,10020,46,19,28,42,19,28,2010,4,C8188T
282280027,11378,1,0,0,1,6.4,0.83,-73.9916,40.7535,-73.9842,40.7621,VTS,Cash,10119,10020,57,19,16,52,19,16,2010,5,C4146T
282388062,15960,1,0,0,1,10.8,2.88,-73.9736,40.7905,-73.9897,40.757,VTS,Cash,10162,10018,14,19,23,3,19,23,2010,11,C6761T
1565765,102912,2,0,0,1,5.6,0.8,-73.9718,40.7639,-73.9819,40.7636,DDS,Cash,10153,10103,54,19,18,50,19,18,2010,4,C8488T
283192271,3332,1,0,0,1,9.6,0.19,-73.979,40.7478,-73.9867,40.7664,VTS,Cash,10017,10019,56,19,18,44,19,18,2010,12,C1811T
15995204,2015,1,0,3.04,1,18.24,3.3,-74.0026,40.7305,-73.9799,40.7641,CMT,Credit,10012,10103,15,19,25,51,18,25,2010,24,C1817T
3462134,7176,1,0,2.19,0,16.79,5.1,-73.9926,40.6982,-73.9847,40.7594,CMT,Credit,11201,10020,59,20,29,43,20,29,2008,16,C2123T
3463298,6138,3,0,0,0,4.6,0.6,-73.9839,40.7571,-73.9806,40.7649,CMT,Cash,10020,10103,1,20,29,58,19,29,2008,3,C5157T
4403712,7171,1,0,0,0,9.9,2.5,-74.003,40.7283,-73.992,40.7595,CMT,Cash,10012,10018,4,20,15,52,19,15,2008,12,C2527T
273672036,10566,3,0,0,0,7.8,1.65,-73.9756,40.7868,-73.9839,40.7654,VTS,Cash,10023,10103,39,20,22,29,20,22,2008,10,C5951T
274265278,13003,1,0,0,1,8.3,1.74,-73.9932,40.7436,-73.9818,40.7661,VTS,Cash,10011,10103,9,20,2,59,19,2,2009,10,C7874T
274469166,2163,5,0,0,0.5,10.6,3.26,-73.9942,40.7277,-73.9811,40.7635,VTS,Cash,10012,10103,38,20,16,26,20,16,2009,12,C3936T
5230955,1345,1,0,0,0,9.5,2.2,-73.9944,40.7365,-73.9901,40.7572,CMT,Cash,10011,10018,7,20,23,56,19,23,2009,11,C2324T
6963901,3292,1,0,0,0,4.1,0.5,-73.978,40.7526,-73.9865,40.7569,CMT,Cash,10110,10018,55,20,29,52,20,29,2009,3,C5152T
276702798,5139,1,0,0,0.5,7,1.91,-74.0015,40.7449,-73.9817,40.7629,VTS,Cash,10011,10103,48,20,20,41,20,20,2009,7,C2927T
277098401,17754,1,0,7.45,0.5,37.25,11.75,-73.9761,40.6529,-73.9823,40.7626,VTS,Credit,11218,10103,52,20,17,19,20,17,2009,33,C6865T
8480958,1248,2,0,0,0,45,17.8,-73.786,40.6391,-73.9843,40.7639,CMT,Cash,11422,10020,4,20,28,22,19,28,2009,42,C2223T
278609237,1706,2,0,0,0.5,4.7,0.65,-73.9873,40.7687,-73.9881,40.7621,VTS,Cash,10019,10018,20,20,30,17,20,30,2009,3,C4943T
10018835,3078,2,0,0,0.5,11.1,1.8,-73.9944,40.741,-73.9809,40.7639,CMT,Cash,10011,10103,32,20,28,14,20,28,2009,18,C2325T
9906480,2192,1,0,2,1,12,1.8,-73.9953,40.74,-73.9823,40.7619,CMT,Credit,10011,10020,6,20,21,54,19,21,2009,12,C2629T
278901156,1307,1,0,0,0.5,8.3,0.17,-73.9707,40.7833,-73.9862,40.7618,VTS,Cash,10023,10018,22,20,21,13,20,21,2009,9,C9594T
11659327,6235,1,0,3.18,0.5,19.08,5,-74.0168,40.706,-73.9845,40.7579,CMT,Credit,10280,10020,59,20,29,44,20,29,2010,15,C5952T
280589009,4017,1,0,2,0.5,10.7,1.98,-73.9702,40.789,-73.9831,40.7667,VTS,Credit,10162,10019,50,20,19,41,20,19,2010,9,C5459T
281597206,319,1,0,0,0.5,18.7,6.26,-73.9662,40.7113,-73.9855,40.7574,VTS,Credit,11205,10020,21,20,28,0,20,28,2010,21,C7272T
14078812,7677,1,0,0,0.5,13.5,3.4,-73.9894,40.7309,-73.98,40.764,CMT,Cash,10003,10103,38,20,26,17,20,26,2010,21,C3832T
282391339,13293,1,0,0,0.5,9.9,2.57,-73.9522,40.7697,-73.9821,40.7637,VTS,Cash,10044,10103,43,20,23,31,20,23,2010,12,C8787T
3463381,5831,1,0,0,0,11.8,3.6,-73.9467,40.7806,-73.9907,40.761,CMT,Cash,10028,10018,59,21,29,45,21,29,2008,14,C8282T
3727293,5427,2,0,0,0,5.4,0.9,-73.9815,40.7727,-73.9877,40.7598,CMT,Cash,10019,10018,10,21,20,6,21,20,2008,4,C3633T
5230161,886,1,0,2.25,0,17.25,4.7,-74.0142,40.7179,-73.9811,40.7664,CMT,Credit,10282,10103,12,21,23,54,20,23,2009,18,C3637T
274569044,13480,3,0,0,0.5,4.6,0.7,-73.987,40.7551,-73.9811,40.7624,VTS,Cash,10110,10103,59,21,23,54,21,23,2009,5,C9895T
274873344,13036,1,0,0,0.5,15,4.29,-73.9524,40.7336,-73.9816,40.7609,VTS,Cash,11222,10020,39,21,16,20,21,16,2009,19,C8889T
711372,127951,1,0,0,0,5.8,1.1,-73.98,40.7541,-73.9818,40.7654,DDS,Cash,10110,10103,37,21,13,30,21,13,2009,7,C8283T
275373988,13962,1,0,0,0,5.4,0.62,-73.9751,40.7617,-73.9824,40.763,VTS,Cash,10103,10103,6,21,20,0,21,20,2009,6,C8585T
275889025,1931,1,0,0,0.5,13.4,4.17,-74.0097,40.709,-73.9845,40.7577,VTS,Cash,10271,10020,46,21,25,28,21,25,2009,18,C5658T
6839300,242,1,0,3,0,10.7,2.2,-73.996,40.7371,-73.9819,40.7604,CMT,Credit,10011,10020,15,21,22,6,21,22,2009,9,C3133T
7781871,8590,1,0,0,0,6.1,1.5,-74.0022,40.7454,-73.9868,40.7617,CMT,Cash,10011,10018,48,21,17,41,21,17,2009,7,C9992T
7898349,3562,1,0,0,0,4.5,0.7,-73.9818,40.7707,-73.9803,40.7623,CMT,Cash,10019,10103,20,21,24,16,21,24,2009,4,C8787T
280592799,2044,1,0,0,0.5,8.3,2.25,-73.9762,40.7828,-73.9851,40.7612,VTS,Cash,10023,10020,55,21,19,48,21,19,2010,7,C6667T
13337644,6120,1,4.5,0,0.5,33.27,11.2,-73.8668,40.7677,-73.9811,40.7632,CMT,Cash,11371,10103,6,21,21,37,20,21,2010,29,C2324T
282291732,13213,1,0,2,0.5,8.7,0.95,-73.9901,40.7584,-73.9785,40.7634,VTS,Credit,10018,10103,23,21,16,16,21,16,2010,7,C5152T
282386729,12036,1,0,2,0.5,14.7,3.79,-74.0049,40.7165,-73.9872,40.766,VTS,Credit,10278,10019,24,21,23,8,21,23,2010,16,C0103T
15999139,4491,1,0,0,0.5,5.9,0.9,-73.9927,40.7483,-73.9853,40.7612,CMT,Cash,10001,10018,45,21,25,40,21,25,2010,5,C2225T
283599927,18964,1,0,2,0.5,8.3,0.98,-73.9902,40.7567,-73.982,40.7657,VTS,Credit,10018,10103,13,21,15,7,21,15,2010,6,C6961T
283688378,15061,5,0,1.3,0.5,8,1.21,-73.9824,40.7715,-73.9843,40.7578,VTS,Credit,10019,10020,16,21,22,9,21,22,2010,7,C5552T
3296861,3725,1,0,0,0,5.4,0.9,-73.968,40.7588,-73.98,40.7656,CMT,Cash,10022,10103,4,22,15,59,21,15,2008,5,C3838T
3462660,2273,1,0,2.04,0,12.24,2.8,-73.9746,40.7328,-73.9852,40.7603,CMT,Credit,10009,10020,14,22,29,2,22,29,2008,12,C3632T
4068348,5378,1,0,0,0,4.2,0.5,-73.9915,40.7504,-73.9866,40.7567,CMT,Cash,10119,10018,32,22,17,30,22,17,2008,2,C3434T
273572599,8866,1,0,0,0,6.6,1.8,-73.975,40.7876,-73.9862,40.767,VTS,Cash,10162,10019,18,22,15,13,22,15,2008,5,C0908T
5231714,8960,4,0,0,0,5,1,-73.9934,40.7524,-73.9893,40.7604,CMT,Cash,10119,10018,2,22,23,58,21,23,2009,4,C4949T
5839955,1033,1,0,0,0,3,0,-73.9827,40.7616,-73.9826,40.7621,CMT,Cash,10020,10020,38,22,13,37,22,13,2009,1,C2224T
275488313,5251,1,0,0,0,45,0,-73.985,40.7604,-73.985,40.7604,VTS,Cash,10020,10020,23,22,27,23,22,27,2009,0,C9499T
275477302,4966,1,0,0,0,7,1.56,-73.9668,40.7567,-73.9806,40.7651,VTS,Cash,10022,10103,45,22,27,38,22,27,2009,7,C9891T
275485358,21031,5,0,0,0,6.6,1.24,-73.9794,40.7469,-73.9854,40.7595,VTS,Cash,10017,10020,50,22,27,43,22,27,2009,7,C1319T
275792535,26084,1,0,0,0.5,8.2,1.73,-74.0008,40.7473,-73.9827,40.7638,VTS,Cash,10199,10103,55,22,18,45,22,18,2009,10,C2622T
275891246,21192,1,0,2,0.5,14.6,3.7,-73.954,40.8062,-73.981,40.7657,VTS,Credit,10026,10103,59,22,25,45,22,25,2009,14,C6968T
276303317,22067,1,0,0,0,20.6,6.84,-74.0077,40.7056,-73.9821,40.767,VTS,Cash,10005,10019,38,22,22,10,22,22,2009,28,C4149T
276802482,19567,2,0,0,0.5,6.6,1.36,-73.985,40.7462,-73.9836,40.7596,VTS,Cash,10001,10020,53,22,27,47,22,27,2009,6,C8581T
7782823,978,2,0,0,0,5.7,1,-73.9787,40.7619,-73.9908,40.7593,CMT,Cash,10103,10018,28,22,17,20,22,17,2009,8,C3838T
9911893,1931,1,0,1.87,0.5,9.37,1.4,-73.9805,40.775,-73.9892,40.7582,CMT,Credit,10023,10018,50,22,21,43,22,21,2009,7,C1714T
279002414,2885,5,0,0,0.5,5.1,0.83,-74.0014,40.755,-73.9916,40.759,VTS,Cash,10199,10018,0,22,28,57,21,28,2009,3,C0404T
281094973,9879,1,0,2,0.5,12.3,2.61,-73.9885,40.736,-73.9782,40.7659,VTS,Credit,10003,10153,59,22,24,47,22,24,2010,12,C9392T
281595814,10919,2,0,2,0.5,14.3,3.98,-73.9163,40.7492,-73.9787,40.7638,VTS,Credit,11377,10103,15,22,28,2,22,28,2010,13,C6965T
281498975,9228,1,0,1.2,0.5,7.5,1.38,-74.0009,40.7472,-73.9883,40.7643,VTS,Credit,10199,10018,41,22,21,36,22,21,2010,5,C3131T
282681351,7647,2,0,0,0.5,5.9,1.02,-73.9822,40.7715,-73.9814,40.7597,VTS,Cash,10019,10020,33,22,13,28,22,13,2010,5,C7373T
283191005,8417,5,0,1.25,0.5,8.75,1.87,-73.9785,40.7806,-73.9852,40.761,VTS,Credit,10023,10020,38,22,18,31,22,18,2010,7,C1311T
16617053,6576,1,0,0,0.5,6.7,1,-73.9779,40.7515,-73.9824,40.7615,CMT,Cash,10110,10020,22,22,22,16,22,22,2010,6,C2324T
4064457,8576,1,0,0,0,4.2,0.4,-73.9798,40.7625,-73.982,40.7676,CMT,Cash,10103,10019,30,23,17,28,23,17,2008,2,C4447T
4565109,736,4,0,0,0,9,1.4,-73.987,40.7471,-73.9811,40.7613,CMT,Cash,10001,10020,1,23,29,47,22,29,2008,14,C7373T
274062509,8226,5,0,0,0,12.6,4,-73.9862,40.7249,-73.9863,40.7672,VTS,Cash,10002,10019,45,23,19,32,23,19,2009,13,C4341T
4891010,3319,1,0,0,0,4.2,0.5,-73.9853,40.7582,-73.9818,40.7643,CMT,Cash,10020,10103,9,23,26,6,23,26,2009,3,C9191T
5590604,7023,3,0,1,0,11.2,2.7,-73.9575,40.7675,-73.9865,40.7576,CMT,Credit,10021,10018,56,23,23,44,23,23,2009,12,C2227T
275793889,9695,5,0,0,0.5,12.2,3.58,-73.9974,40.7226,-73.9833,40.7657,VTS,Cash,10012,10103,24,23,18,8,23,18,2009,16,C3935T
6843074,3168,1,0,1.89,0,13.99,3.6,-74.0017,40.7173,-73.9828,40.758,CMT,Credit,10278,10020,39,23,22,23,23,22,2009,16,C3133T
276300978,1067,5,0,0,0,7.4,2.07,-73.9612,40.7715,-73.9851,40.7585,VTS,Cash,10021,10020,35,23,22,29,23,22,2009,6,C9395T
7897473,1865,2,0,0,0,5.7,1,-73.9725,40.7537,-73.9893,40.7569,CMT,Cash,10167,10018,38,23,24,32,23,24,2009,6,C2826T
277996541,12016,2,0,2,0,7.8,1.22,-74.0019,40.7456,-73.9898,40.7573,VTS,Credit,10011,10018,35,23,19,30,23,19,2009,5,C1416T
9906817,1862,1,0,2,0.5,16.7,4.5,-73.9486,40.7979,-73.989,40.7583,CMT,Credit,10026,10018,12,23,21,52,22,21,2009,20,C0102T
9910078,2266,2,0,0,0.5,7.5,1.2,-73.981,40.7448,-73.9866,40.7559,CMT,Cash,10017,10018,52,23,21,43,23,21,2009,9,C4645T
280592428,8161,1,0,0,0.5,10.7,3.15,-73.9633,40.7994,-73.9866,40.7619,VTS,Cash,10025,10018,9,23,19,58,22,19,2010,11,C3437T
280793063,10127,2,0,2,0.5,9.1,1.26,-73.9853,40.7682,-73.9863,40.7586,VTS,Credit,10019,10018,20,0,5,13,0,5,2010,7,C4741T
15536628,5983,1,0,0,0.5,10.7,3,-73.9884,40.7275,-73.9922,40.7592,CMT,Cash,10003,10018,41,0,10,30,0,10,2010,11,C4543T
15538756,3831,1,4.5,0,0.5,24.87,7.9,-73.9219,40.8139,-73.9865,40.7557,CMT,Cash,10454,10110,52,1,10,35,1,10,2010,17,C3434T
9562742,1397,1,0,0,0,4.2,0.7,-73.9834,40.7658,-73.9899,40.7571,CMT,Cash,10103,10018,59,6,12,57,6,12,2009,2,C0102T
13638439,13,1,0,1,0,6,0.8,-73.9788,40.754,-73.9914,40.7601,CMT,Credit,10110,10018,21,6,7,17,6,7,2010,4,C6164T
274269837,16887,5,0,2.5,0,14.2,3.93,-74.0095,40.7149,-73.9829,40.7666,VTS,Credit,10007,10019,35,7,2,36,7,2,2009,-1,C4945T
605507,107304,1,0,0,0,4.5,0.8,-73.9807,40.7696,-73.9806,40.7609,DDS,Cash,10019,10020,32,8,2,29,8,2,2009,3,C0408T
281694427,5867,1,0,0,0,4.2,0.57,-73.9803,40.77,-73.9814,40.764,VTS,Cash,10019,10103,9,8,7,6,8,7,2010,3,C6268T
14228631,6128,1,0,0,0,5,0.6,-73.987,40.7547,-73.9834,40.7642,CMT,Cash,10110,10103,46,8,8,41,8,8,2010,5,C2228T
15547111,3247,1,0,0,0,5.4,0.8,-73.9736,40.7629,-73.9856,40.7633,CMT,Cash,10153,10018,50,8,10,44,8,10,2010,6,C7775T
12380026,6878,1,0,0,0,11,2.5,-73.9783,40.7375,-73.9823,40.7637,CMT,Cash,10016,10103,38,9,5,20,9,5,2010,18,C3733T
4982876,9042,1,0,2,0,9.3,1.4,-73.9868,40.7689,-73.9912,40.7602,CMT,Credit,10019,10018,14,10,2,4,10,2,2009,10,C5257T
14226341,4795,1,0,0,0,12.6,2.7,-73.9924,40.7338,-73.989,40.7627,CMT,Cash,10003,10018,4,10,8,44,9,8,2010,20,C8188T
14225166,6693,1,0,1.6,0,17,4.2,-74.0063,40.7273,-73.9822,40.7659,CMT,Credit,10012,10103,7,10,8,44,9,8,2010,23,C8487T
13642468,719,1,0,0.99,0,7.59,1,-73.9797,40.7528,-73.9832,40.7623,CMT,Credit,10110,10020,41,11,7,32,11,7,2010,9,C1S1VT
278618003,595,1,0,6,0,51.5,0,-73.9846,40.7578,-73.9847,40.7578,VTS,Credit,10020,10020,51,12,12,50,12,12,2009,1,C4441T
13637703,4416,1,0,0,0,7,1,-73.9959,40.7491,-73.9834,40.76,CMT,Cash,10199,10020,58,12,7,49,12,7,2010,9,C3331T
273868975,5093,1,0,0,0,6.1,1.04,-73.9943,40.7452,-73.9851,40.7576,VTS,Cash,10001,10020,43,13,1,35,13,1,2009,8,C8683T
274275179,8573,1,0,0,0,10.5,2.04,-73.9875,40.7382,-73.9818,40.7645,VTS,Cash,10003,10103,44,13,2,26,13,2,2009,18,C4444T
273864715,17628,1,0,0,0,8.9,2.01,-73.9879,40.7413,-73.9814,40.764,VTS,Cash,10001,10103,37,14,1,25,14,1,2009,12,C9991T
278618720,1280,1,0,0,0,3.8,0.38,-73.9901,40.7512,-73.9867,40.7559,VTS,Cash,10001,10018,19,14,12,18,14,12,2009,1,C5659T
280804794,9085,1,0,1,0,10,2.04,-73.9981,40.7611,-73.979,40.7631,VTS,Credit,10018,10103,26,14,5,15,14,5,2010,11,C7273T
15547122,2431,1,0,0,0,9,1.2,-73.9917,40.7495,-73.9822,40.7655,CMT,Cash,10001,10103,31,14,10,16,14,10,2010,15,C1513T
273869773,22125,1,0,0,0,8.1,1.59,-73.9859,40.7803,-73.984,40.767,VTS,Cash,10069,10019,45,15,1,33,15,1,2009,12,C3534T
13636712,2227,1,0,0,0,8.6,1.3,-73.9767,40.7482,-73.9826,40.7615,CMT,Cash,10017,10020,4,15,7,51,14,7,2010,13,C9894T
1076602,194892,1,0,0,1.5,12.8,3.2,-73.9496,40.7853,-73.9862,40.7622,DDS,Cash,10029,10018,45,18,12,27,18,12,2009,18,C8883T
13649360,4909,1,0,1.7,1,8.5,1.2,-73.9986,40.7437,-73.9866,40.7564,CMT,Credit,10011,10018,0,18,7,56,17,7,2010,4,C4146T
4985422,9419,1,4.1,3.45,0,20.7,3.9,-73.9516,40.7304,-73.985,40.7572,CMT,Credit,11222,10020,0,19,2,45,18,2,2009,15,C0207T
278611848,1400,1,0,1.5,1,12.7,2.32,-73.9821,40.7407,-73.9809,40.7662,VTS,Credit,10016,10103,3,19,12,47,18,12,2009,16,C8585T
15552990,7013,1,0,0,1,6.8,0.9,-73.9822,40.7622,-73.9844,40.7571,CMT,Cash,10020,10020,40,19,10,35,19,10,2010,5,C7979T
273869670,16976,1,0,0,0,6.2,1.09,-73.9779,40.7533,-73.9811,40.7641,VTS,Cash,10110,10103,18,20,1,11,20,1,2009,7,C2522T
273872670,14653,1,0,0,0,9.8,2.44,-73.962,40.7678,-73.9856,40.7567,VTS,Cash,10021,10020,43,20,1,31,20,1,2009,12,C4645T
1435036,102153,1,0,0,0.5,8.7,1.8,-73.9822,40.7779,-73.988,40.7597,DDS,Cash,10023,10018,59,20,8,48,20,8,2010,11,C0702T
4988145,2581,1,0,0,0,17.4,6,-74.0127,40.7018,-73.9867,40.7634,CMT,Cash,10004,10018,33,21,2,15,21,2,2009,18,C4346T
278622096,2013,2,0,0,0.5,4.7,0.52,-73.9902,40.7512,-73.9857,40.7576,VTS,Cash,10001,10020,21,21,12,18,21,12,2009,3,C8987T
12393174,6878,4,0,0,0.5,8.7,1.8,-73.9659,40.7621,-73.9842,40.7589,CMT,Cash,10065,10020,57,21,5,47,21,5,2010,10,C0505T
4985124,9624,1,0,0,0,7,1.9,-73.9828,40.7799,-73.9822,40.761,CMT,Cash,10023,10020,16,22,2,9,22,2,2009,7,C6369T
15562871,4847,1,0,0,0.5,7.9,0.9,-73.9719,40.7559,-73.9808,40.7644,CMT,Cash,10171,10103,29,22,10,18,22,10,2010,11,C3531T
4652475,3594,1,0,3.6,0,9,1.1,-73.9779,40.7536,-73.9844,40.7647,CMT,Credit,10110,10103,36,23,1,32,23,1,2009,4,C4641T
4653417,1422,4,0,0,0,4.2,0.4,-73.9844,40.7595,-73.9824,40.7645,CMT,Cash,10020,10103,19,23,1,16,23,1,2009,3,C3931T
278622092,1319,1,0,0,0.5,5.1,0.79,-73.9857,40.7529,-73.9863,40.7621,VTS,Cash,10110,10018,4,23,12,1,23,12,2009,3,C0201T
278623987,1670,1,0,3.32,0.5,20.42,4.78,-74.0106,40.7236,-73.9789,40.7638,VTS,Credit,10013,10103,30,23,12,5,23,12,2009,25,C1811T
